Geo_FIPS;TotalPop90;TotalHH90;White90;Black90;Native90;Asian90;Other90;HUnits90;RHUnits90;R0k90;R0k0p90;R0k1p90;R0k2p90;R0k3p90;R0k4p90;R0kNCp90;R10k90;R10k0p90;R10k1p90;R10k2p90;R10k3p90;R10k4p90;R10kNCp90;R20k90;R20k0p90;R20k1p90;R20k2p90;R20k3p90;R20k4p90;R20kNCp90;R35kp90;R35k0p90;R35k1p90;R35k2p90;R35k3p90;R35k4p90;R35kNCp90;R50kp90;R50k0p90;R50k1p90;R50k2p90;R50k3p90;R50k4p90;R50kNCp90;OHUnits90;O0k90;O0k0p90;O0k1p90;O0k2p90;O0k3p90;O0k4p90;O0kNCp90;O10k90;O10k0p90;O10k1p90;O10k2p90;O10k3p90;O10k4p90;O10kNCp90;O20k90;O20k0p90;O20k1p90;O20k2p90;O20k3p90;O20k4p90;O20kNCp90;O35kp90;O35k0p90;O35k1p90;O35k2p90;O35k3p90;O35k4p90;O35kNCp90;O50kp90;O50k0p90;O50k1p90;O50k2p90;O50k3p90;O50k4p90;O50kNCp90
53011040502;4478;1558;4413;0;9;39;17;1646;240;72;0;10;15;0;47;0;72;12;0;6;0;54;0;69;35;17;8;0;0;9;16;16;0;0;0;0;0;11;11;0;0;0;0;0;679;32;4;0;0;10;18;0;77;18;17;0;4;38;0;108;36;28;18;7;19;0;212;110;56;40;6;0;0;250;203;23;12;0;12;0
53011040503;5024;1987;4885;0;22;39;78;2055;663;224;0;31;18;0;165;10;156;9;35;41;16;52;3;181;100;34;31;8;0;8;52;52;0;0;0;0;0;50;50;0;0;0;0;0;1176;96;8;7;16;7;46;12;190;133;12;15;0;30;0;323;214;48;31;7;23;0;251;183;25;31;6;6;0;316;294;22;0;0;0;0
53011040601;4751;1557;4592;11;34;101;13;1593;161;16;0;0;0;0;16;0;47;6;4;5;14;13;5;60;32;0;17;4;0;7;23;17;0;0;0;0;6;15;15;0;0;0;0;0;930;18;0;0;0;0;18;0;35;0;0;5;7;23;0;253;114;42;33;43;21;0;242;139;41;49;0;13;0;382;293;47;37;5;0;0
53011040602;3826;1347;3789;29;4;4;0;1359;152;12;0;0;0;0;12;0;72;0;0;5;16;39;12;39;25;10;0;0;0;4;13;0;13;0;0;0;0;16;16;0;0;0;0;0;842;40;13;0;0;0;27;0;110;38;13;8;0;51;0;181;88;31;25;15;22;0;193;117;37;16;16;7;0;318;268;42;4;0;4;0
53011040702;4274;1468;4230;6;6;32;0;1478;185;19;0;0;0;0;9;10;15;0;7;0;0;8;0;89;33;47;4;5;0;0;30;26;4;0;0;0;0;32;19;0;0;0;0;13;747;33;13;4;0;0;16;0;66;32;0;0;0;34;0;167;42;40;38;15;32;0;211;91;59;50;11;0;0;270;218;30;14;8;0;0
53011040703;3568;1113;3364;0;60;132;12;1184;223;36;0;0;0;0;30;6;41;0;0;0;15;16;10;68;20;13;7;22;6;0;46;23;20;0;0;0;3;32;32;0;0;0;0;0;691;49;6;7;0;4;32;0;84;37;6;11;16;14;0;183;55;65;29;16;18;0;208;138;70;0;0;0;0;167;154;13;0;0;0;0
53011040704;5998;1956;5658;54;105;103;78;1987;539;81;0;0;0;8;59;14;80;0;0;13;0;67;0;212;36;86;45;28;17;0;108;89;12;7;0;0;0;58;58;0;0;0;0;0;1140;31;0;0;0;0;22;9;136;32;11;20;6;67;0;337;120;59;51;86;21;0;370;297;53;20;0;0;0;266;234;32;0;0;0;0
53011040801;7667;2811;7373;74;91;114;15;3152;1154;182;0;0;0;0;164;18;364;17;44;78;110;96;19;364;181;120;27;7;29;0;185;138;29;11;0;0;7;59;59;0;0;0;0;0;1424;68;7;0;0;19;42;0;127;68;0;25;9;25;0;243;150;45;23;6;19;0;348;134;61;111;26;16;0;638;504;101;24;9;0;0
53011040802;5416;1803;5354;0;19;31;12;1840;260;49;0;0;3;0;41;5;44;4;0;6;4;30;0;114;37;20;35;0;18;4;30;17;7;0;6;0;0;23;23;0;0;0;0;0;1270;65;17;6;7;5;30;0;95;45;0;0;8;42;0;341;125;39;37;81;59;0;353;142;140;41;19;3;8;416;367;26;23;0;0;0
53011040902;6397;2545;6223;42;6;109;17;2646;376;44;0;0;0;6;21;17;90;0;0;13;48;29;0;124;30;46;8;27;13;0;68;55;0;0;0;0;13;50;39;11;0;0;0;0;1446;72;25;9;0;0;23;15;108;15;0;13;17;63;0;275;71;69;46;52;37;0;306;144;129;15;8;10;0;685;564;75;46;0;0;0
53011040903;6297;2038;6022;91;43;94;47;2077;270;25;0;0;0;0;21;4;0;0;0;0;0;0;0;102;14;19;33;10;18;8;56;28;17;11;0;0;0;87;79;8;0;0;0;0;1632;47;0;0;0;0;33;14;58;3;7;8;4;36;0;377;109;70;63;65;70;0;433;215;109;57;23;29;0;717;559;122;30;6;0;0
53011040904;4591;1776;4314;55;48;152;22;1905;922;128;0;0;6;7;115;0;263;12;32;81;63;75;0;368;176;94;38;31;11;18;142;125;6;6;0;5;0;21;21;0;0;0;0;0;771;27;9;4;4;5;5;0;87;31;0;6;15;35;0;130;48;6;30;42;4;0;218;118;20;60;14;6;0;309;252;46;5;6;0;0
53011041002;5204;2216;4971;66;24;120;23;2347;848;158;0;0;0;0;138;20;193;0;0;53;21;119;0;311;87;160;20;16;20;8;107;107;0;0;0;0;0;79;79;0;0;0;0;0;1027;79;8;0;16;0;55;0;107;67;7;8;8;17;0;218;106;33;55;24;0;0;211;107;52;34;10;8;0;412;333;79;0;0;0;0
53011041003;3334;1238;3199;57;6;54;18;1264;221;41;0;0;9;0;32;0;31;5;0;0;0;26;0;73;10;14;31;9;9;0;58;41;0;4;0;0;13;18;18;0;0;0;0;0;994;43;16;8;0;0;9;10;95;42;12;9;7;25;0;224;127;18;39;20;20;0;248;147;64;17;15;5;0;384;362;16;6;0;0;0
53011041005;2122;919;2009;72;16;17;8;964;442;216;0;0;20;20;151;25;88;3;16;18;10;34;7;90;53;33;4;0;0;0;33;33;0;0;0;0;0;15;15;0;0;0;0;0;320;47;10;19;0;0;18;0;96;53;7;7;0;29;0;84;62;10;0;12;0;0;54;54;0;0;0;0;0;39;39;0;0;0;0;0
53011041006;6679;2521;6313;151;49;83;83;2564;755;171;0;11;26;0;120;14;214;8;37;37;49;72;11;186;60;24;62;8;18;14;135;66;48;21;0;0;0;49;49;0;0;0;0;0;1586;86;8;14;23;0;31;10;122;62;0;10;19;31;0;307;142;70;31;50;14;0;443;248;111;48;15;21;0;628;532;51;24;13;8;0
53011041007;3084;1266;2992;5;46;41;0;1263;460;105;0;0;0;11;94;0;157;0;63;28;21;45;0;126;40;72;10;0;4;0;56;50;6;0;0;0;0;16;16;0;0;0;0;0;741;50;0;7;0;7;30;6;50;33;12;0;0;5;0;279;150;34;37;30;28;0;138;108;10;20;0;0;0;224;214;10;0;0;0;0
53011041103;3626;1482;3479;8;10;114;15;1567;635;44;0;0;0;0;38;6;82;0;4;0;13;65;0;223;12;83;44;40;44;0;181;142;39;0;0;0;0;105;105;0;0;0;0;0;751;21;0;5;0;0;11;5;121;28;5;0;0;88;0;157;37;36;42;24;18;0;167;138;29;0;0;0;0;285;234;29;8;0;14;0
53011041104;2348;858;2181;45;72;8;42;848;283;39;0;6;0;0;33;0;7;0;0;0;3;4;0;96;40;26;22;8;0;0;104;54;45;5;0;0;0;37;37;0;0;0;0;0;493;37;4;6;0;5;18;4;93;35;0;18;6;34;0;135;50;23;33;14;15;0;134;109;20;5;0;0;0;94;83;11;0;0;0;0
53011041105;3439;1279;3262;63;13;93;8;1324;377;86;0;18;0;0;68;0;61;0;6;6;0;38;11;102;24;35;11;26;6;0;87;78;9;0;0;0;0;41;41;0;0;0;0;0;759;93;39;7;7;0;40;0;89;58;12;0;0;19;0;216;93;49;59;15;0;0;217;143;54;7;13;0;0;144;131;8;0;0;5;0
53011041106;7180;2828;6693;167;101;185;34;2843;1267;219;0;0;0;0;198;21;356;5;0;51;114;183;3;439;127;128;137;16;17;14;214;196;18;0;0;0;0;39;39;0;0;0;0;0;1249;102;8;8;8;8;55;15;164;90;24;14;8;28;0;312;128;65;41;42;36;0;372;218;101;45;0;8;0;299;284;15;0;0;0;0
53011041201;3906;1529;3654;19;76;126;31;1634;511;59;0;0;0;0;55;4;174;0;8;38;43;76;9;171;71;42;35;9;6;8;74;63;11;0;0;0;0;33;33;0;0;0;0;0;974;62;17;10;0;0;24;11;98;56;12;6;0;24;0;211;108;42;16;22;23;0;245;186;25;24;10;0;0;358;275;58;12;6;7;0
53011041203;3826;1411;3505;94;23;141;63;1426;677;68;0;0;0;0;63;5;153;0;6;13;15;114;5;262;64;112;44;17;22;3;138;125;5;5;0;0;3;56;52;0;0;0;0;4;624;37;0;0;0;7;30;0;101;58;0;6;6;31;0;160;73;45;24;13;5;0;149;106;27;16;0;0;0;177;156;21;0;0;0;0
53011041204;7543;2782;6987;96;95;318;47;2891;1299;171;0;0;0;0;171;0;320;7;63;29;30;191;0;416;177;120;34;62;23;0;231;201;30;0;0;0;0;161;144;17;0;0;0;0;1479;74;14;7;15;9;20;9;202;93;31;9;0;69;0;314;125;47;93;23;26;0;459;305;127;21;6;0;0;430;391;33;6;0;0;0
53011041304;6825;2435;6415;58;94;225;33;2707;1099;117;0;9;0;0;90;18;180;25;21;6;11;106;11;396;87;150;81;37;41;0;259;200;51;8;0;0;0;147;147;0;0;0;0;0;922;30;8;0;0;16;6;0;124;39;8;14;14;49;0;226;63;34;60;31;38;0;305;217;50;38;0;0;0;237;237;0;0;0;0;0
53011041305;5980;1808;5644;55;111;164;6;1896;393;7;0;0;0;0;7;0;75;0;13;5;0;57;0;139;0;37;33;8;55;6;98;61;30;3;4;0;0;74;67;7;0;0;0;0;1295;52;7;3;0;0;42;0;108;20;20;0;8;60;0;329;67;66;58;99;39;0;421;184;172;39;9;17;0;385;323;48;8;6;0;0
53011041306;5385;1946;5001;107;83;136;58;2058;549;76;0;0;0;14;58;4;93;4;0;6;22;57;4;137;16;38;11;49;23;0;158;114;39;5;0;0;0;85;85;0;0;0;0;0;1158;35;0;0;7;0;28;0;86;42;11;10;16;7;0;350;111;72;99;29;39;0;357;199;123;14;15;6;0;330;306;24;0;0;0;0
53011041307;6497;2235;5999;200;27;233;38;2260;841;61;0;0;5;8;48;0;167;0;7;50;17;88;5;338;107;129;44;30;28;0;179;113;58;0;0;8;0;96;96;0;0;0;0;0;1118;27;7;8;0;0;7;5;59;14;0;15;14;16;0;267;43;45;100;56;23;0;336;206;77;31;14;8;0;429;351;48;30;0;0;0
53011041308;6290;2438;5595;215;17;382;81;2847;1239;143;14;0;0;0;111;18;269;0;10;19;47;170;23;449;77;117;151;53;51;0;187;114;49;6;11;7;0;191;191;0;0;0;0;0;1075;35;10;0;0;0;25;0;75;15;0;29;0;31;0;264;66;50;40;87;21;0;286;120;100;44;15;7;0;415;374;25;16;0;0;0
53011041309;4239;1595;3885;42;34;254;24;1644;714;52;0;0;0;0;52;0;127;0;19;11;17;80;0;243;68;71;85;12;7;0;149;102;40;7;0;0;0;143;136;7;0;0;0;0;816;6;0;0;0;0;6;0;61;20;0;0;7;34;0;92;30;16;15;6;25;0;207;80;67;42;11;7;0;450;319;97;22;0;12;0
53011041310;3487;1422;3209;35;6;217;20;1554;463;8;0;0;0;0;8;0;25;0;0;0;0;25;0;123;4;37;49;16;17;0;117;90;27;0;0;0;0;190;183;7;0;0;0;0;835;7;0;0;0;0;7;0;32;22;0;5;0;5;0;123;61;6;15;6;35;0;130;81;17;9;10;13;0;543;362;107;41;9;24;0
53011041311;1250;458;1200;0;5;45;0;554;93;11;0;0;0;0;0;11;0;0;0;0;0;0;0;28;10;18;0;0;0;0;44;25;3;0;0;0;16;10;10;0;0;0;0;0;213;0;0;0;0;0;0;0;13;13;0;0;0;0;0;30;16;14;0;0;0;0;52;25;6;0;7;14;0;118;72;12;23;11;0;0
53011041400;3350;1281;3261;5;12;63;9;1326;469;89;8;0;0;4;54;23;126;10;36;26;18;36;0;131;60;28;34;4;5;0;84;70;8;0;0;0;6;39;39;0;0;0;0;0;729;74;16;16;0;0;36;6;130;52;20;5;11;42;0;144;74;27;13;15;15;0;156;98;43;12;3;0;0;225;197;28;0;0;0;0
53011041500;2417;943;2335;0;38;44;0;1016;429;101;0;6;6;0;57;32;140;19;27;27;33;34;0;125;65;36;15;9;0;0;29;23;6;0;0;0;0;34;34;0;0;0;0;0;500;56;5;0;10;17;14;10;58;34;6;0;0;18;0;118;79;9;11;13;6;0;137;117;14;0;6;0;0;131;119;12;0;0;0;0
53011041600;2544;1162;2266;49;38;179;12;1215;845;224;18;3;36;0;132;35;206;3;16;54;41;87;5;305;178;90;30;0;7;0;110;100;10;0;0;0;0;0;0;0;0;0;0;0;230;25;0;5;0;0;20;0;48;30;0;0;0;18;0;45;45;0;0;0;0;0;55;42;0;5;8;0;0;57;39;18;0;0;0;0
53011041700;3605;1541;3189;90;66;182;78;1620;1109;283;0;0;17;12;233;21;425;23;59;105;102;136;0;302;165;89;36;6;0;6;74;74;0;0;0;0;0;25;25;0;0;0;0;0;403;54;21;3;4;0;26;0;100;66;8;5;0;21;0;143;68;15;39;6;15;0;66;61;5;0;0;0;0;40;40;0;0;0;0;0
53011041800;3646;1529;3282;36;132;131;65;1629;861;214;8;0;15;0;169;22;309;0;33;71;50;155;0;235;122;93;13;0;7;0;81;71;10;0;0;0;0;22;22;0;0;0;0;0;572;120;26;0;15;23;56;0;162;85;0;24;23;30;0;127;76;21;25;0;5;0;109;103;6;0;0;0;0;54;54;0;0;0;0;0
53011041900;2098;1013;1982;11;7;98;0;1072;558;216;7;7;20;6;176;0;124;8;14;38;34;30;0;126;55;37;34;0;0;0;63;54;9;0;0;0;0;29;29;0;0;0;0;0;443;40;14;0;8;0;18;0;141;101;15;7;0;18;0;93;70;11;12;0;0;0;104;52;45;4;3;0;0;65;65;0;0;0;0;0
53011042000;1412;614;1353;4;10;27;18;614;136;16;0;0;0;0;8;8;49;0;9;0;16;24;0;27;4;5;18;0;0;0;15;9;6;0;0;0;0;29;21;8;0;0;0;0;427;35;13;7;0;0;15;0;80;63;6;0;0;11;0;142;68;33;29;5;7;0;95;59;18;18;0;0;0;75;75;0;0;0;0;0
53011042100;2537;1105;2380;44;16;57;40;1135;499;133;11;0;0;7;115;0;179;12;14;39;36;73;5;128;69;28;19;0;7;5;34;34;0;0;0;0;0;25;18;3;0;0;0;4;558;60;6;0;0;6;41;7;90;54;7;7;6;16;0;227;163;21;19;24;0;0;92;53;19;14;6;0;0;89;89;0;0;0;0;0
53011042300;3155;1353;2899;108;74;42;32;1418;987;464;21;52;98;52;241;0;234;29;38;60;54;53;0;177;80;53;25;9;10;0;99;71;28;0;0;0;0;13;13;0;0;0;0;0;353;21;0;7;0;0;7;7;90;32;8;6;26;18;0;132;87;5;15;25;0;0;71;71;0;0;0;0;0;39;39;0;0;0;0;0
53011042400;1042;369;968;28;24;14;8;450;399;266;15;8;52;35;151;5;64;23;21;0;0;20;0;33;23;10;0;0;0;0;26;26;0;0;0;0;0;10;10;0;0;0;0;0;9;0;0;0;0;0;0;0;9;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53011042500;1223;634;1132;23;29;17;22;647;353;143;0;7;0;16;108;12;116;0;22;25;20;49;0;82;33;20;13;5;0;11;6;6;0;0;0;0;0;6;6;0;0;0;0;0;211;38;9;5;10;8;6;0;45;30;6;0;0;9;0;72;29;19;8;5;11;0;28;12;16;0;0;0;0;28;28;0;0;0;0;0
53011042600;4165;1976;3847;86;65;127;40;2037;1374;219;0;10;0;22;142;45;417;34;80;81;93;129;0;454;246;93;68;13;14;20;172;157;8;0;7;0;0;112;112;0;0;0;0;0;413;72;23;10;9;12;18;0;133;98;21;0;8;6;0;139;78;32;6;23;0;0;25;25;0;0;0;0;0;44;44;0;0;0;0;0
53011042700;3548;1842;3298;65;46;116;23;1941;1464;467;56;61;43;6;294;7;449;7;72;120;84;160;6;358;211;102;33;7;0;5;147;135;0;0;0;0;12;43;36;0;0;0;0;7;277;36;12;13;0;0;11;0;101;65;7;5;0;24;0;43;22;0;21;0;0;0;62;49;8;5;0;0;0;35;27;8;0;0;0;0
53011042800;3154;1243;2979;51;0;84;40;1269;379;54;0;0;8;0;42;4;148;4;10;43;20;67;4;97;55;19;5;5;9;4;63;63;0;0;0;0;0;17;17;0;0;0;0;0;808;42;6;18;6;0;12;0;101;63;0;7;26;5;0;155;83;13;18;7;34;0;156;138;13;0;0;5;0;354;294;49;6;0;5;0
53011042900;1475;633;1298;62;12;103;0;589;179;118;17;13;27;27;30;4;37;5;0;13;4;10;5;19;7;6;0;0;0;6;5;5;0;0;0;0;0;0;0;0;0;0;0;0;362;24;0;6;0;0;18;0;53;10;20;6;7;10;0;106;67;13;9;0;17;0;74;57;12;5;0;0;0;105;100;5;0;0;0;0
53011043000;1720;687;1594;40;25;54;7;779;308;69;0;0;0;6;63;0;130;0;22;32;17;59;0;59;36;17;0;0;6;0;44;30;14;0;0;0;0;6;6;0;0;0;0;0;426;24;0;0;0;0;24;0;61;43;13;0;5;0;0;78;54;6;0;5;13;0;110;73;10;6;13;8;0;153;153;0;0;0;0;0
53011043100;3876;1595;3644;57;21;128;26;1615;393;11;0;0;5;0;6;0;153;8;3;28;33;73;8;146;48;56;23;15;4;0;56;56;0;0;0;0;0;27;27;0;0;0;0;0;1116;83;6;7;7;0;44;19;168;103;12;6;0;47;0;236;111;34;30;18;43;0;244;198;40;0;6;0;0;385;336;24;19;0;6;0
53013960100;561;202;560;0;1;0;0;284;54;5;0;0;0;0;0;5;17;7;4;0;0;0;6;20;8;2;0;0;0;10;8;7;0;0;0;0;1;4;4;0;0;0;0;0;44;10;6;2;2;0;0;0;8;8;0;0;0;0;0;7;6;0;1;0;0;0;12;10;2;0;0;0;0;7;7;0;0;0;0;0
53013960200;3463;1381;3314;0;24;6;119;1762;383;135;5;0;0;0;122;8;80;27;13;11;16;13;0;107;107;0;0;0;0;0;39;31;0;0;0;0;8;22;16;0;0;0;0;6;692;148;64;0;27;13;33;11;147;93;21;10;0;23;0;164;131;17;8;8;0;0;132;127;5;0;0;0;0;101;96;5;0;0;0;0
53015000100;187;153;172;5;0;4;6;187;132;68;13;0;0;0;55;0;58;39;9;0;10;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53015000200;3038;1350;2928;26;44;40;0;1421;1010;310;0;13;17;42;224;14;335;41;79;88;38;89;0;219;152;25;11;17;14;0;94;94;0;0;0;0;0;52;52;0;0;0;0;0;247;41;25;5;5;0;6;0;39;39;0;0;0;0;0;106;72;18;16;0;0;0;28;28;0;0;0;0;0;33;33;0;0;0;0;0
53015000300;656;334;609;0;34;7;6;404;47;12;0;0;0;0;6;6;23;0;7;7;0;9;0;6;6;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0
53015000400;3734;1997;3513;39;87;95;0;2051;1190;280;0;0;20;38;222;0;387;74;76;40;91;106;0;319;211;84;24;0;0;0;128;128;0;0;0;0;0;76;66;0;0;0;0;10;738;74;21;24;7;9;13;0;66;37;10;19;0;0;0;127;76;17;21;13;0;0;171;140;26;5;0;0;0;300;292;8;0;0;0;0
53015000501;2987;1168;2866;0;69;52;0;1210;272;74;0;0;0;0;66;8;33;0;0;15;0;18;0;86;24;26;15;6;6;9;66;59;0;0;0;0;7;13;13;0;0;0;0;0;874;105;34;23;0;0;42;6;162;117;26;13;0;6;0;326;248;48;12;7;11;0;184;171;13;0;0;0;0;97;83;0;6;8;0;0
53015000502;4177;1557;3811;15;107;122;122;1618;1002;400;13;6;31;11;305;34;350;43;78;73;45;105;6;209;124;51;34;0;0;0;21;21;0;0;0;0;0;22;16;6;0;0;0;0;493;131;94;10;0;8;19;0;108;84;0;13;6;5;0;124;114;10;0;0;0;0;83;83;0;0;0;0;0;47;47;0;0;0;0;0
53015000601;3750;1615;3490;38;59;94;69;1666;961;434;0;33;86;21;284;10;277;45;30;96;63;43;0;176;87;76;13;0;0;0;49;46;3;0;0;0;0;25;25;0;0;0;0;0;601;46;14;0;0;0;22;10;114;80;16;0;7;11;0;141;119;0;22;0;0;0;131;111;14;6;0;0;0;169;157;6;6;0;0;0
53015000602;3351;1309;3152;9;86;67;37;1354;163;48;0;0;0;0;48;0;25;3;0;4;7;5;6;50;30;5;11;0;0;4;21;21;0;0;0;0;0;19;19;0;0;0;0;0;1091;73;26;14;5;11;12;5;154;128;5;0;7;14;0;277;181;31;17;11;37;0;270;228;35;0;7;0;0;317;301;4;12;0;0;0
53015000701;5842;2153;5544;23;107;135;33;2321;926;167;0;0;8;0;136;23;253;8;53;80;61;43;8;236;95;98;23;9;0;11;143;136;0;7;0;0;0;127;127;0;0;0;0;0;985;24;10;6;0;0;8;0;99;33;25;16;8;17;0;219;106;38;52;14;9;0;264;195;47;15;7;0;0;379;355;24;0;0;0;0
53015000702;3184;1067;3017;7;30;67;63;1037;190;34;0;0;5;5;24;0;36;0;0;7;7;22;0;19;0;14;0;0;5;0;74;51;23;0;0;0;0;27;27;0;0;0;0;0;753;56;23;0;0;0;27;6;131;92;14;7;0;18;0;186;65;76;29;11;5;0;199;159;32;8;0;0;0;181;169;12;0;0;0;0
53015000800;6134;2231;6013;0;29;67;25;2242;241;61;0;0;0;0;51;10;27;0;0;16;0;11;0;86;48;33;5;0;0;0;25;15;10;0;0;0;0;42;37;5;0;0;0;0;1771;80;45;0;0;0;35;0;170;117;14;0;8;31;0;375;224;48;60;17;26;0;428;327;86;7;0;8;0;718;671;26;6;15;0;0
53015000900;4855;1776;4683;5;66;71;30;1808;374;39;0;0;0;0;35;4;87;6;22;30;0;29;0;118;77;8;27;0;0;6;82;77;0;0;0;0;5;48;48;0;0;0;0;0;982;37;19;12;0;0;6;0;193;128;13;13;7;32;0;225;103;66;50;0;6;0;240;210;20;10;0;0;0;287;276;11;0;0;0;0
53015001000;1566;704;1398;13;22;5;128;739;563;269;6;25;16;26;190;6;168;82;28;16;14;28;0;99;91;8;0;0;0;0;21;21;0;0;0;0;0;6;6;0;0;0;0;0;123;30;0;14;0;0;12;4;28;23;0;0;5;0;0;21;21;0;0;0;0;0;28;28;0;0;0;0;0;16;16;0;0;0;0;0
53015001100;5227;2135;4849;28;147;171;32;2216;1026;365;18;16;25;18;243;45;270;26;55;60;59;53;17;219;135;62;22;0;0;0;141;128;13;0;0;0;0;31;31;0;0;0;0;0;938;175;44;60;15;28;28;0;144;60;11;34;12;27;0;264;180;54;22;0;8;0;226;187;32;0;0;7;0;129;129;0;0;0;0;0
53015001200;3889;1411;3821;10;37;7;14;1464;156;31;0;0;0;0;26;5;33;0;11;0;0;22;0;44;30;8;0;0;0;6;37;21;16;0;0;0;0;11;11;0;0;0;0;0;985;42;0;0;6;0;22;14;137;97;16;0;5;19;0;206;103;44;11;39;9;0;258;202;50;6;0;0;0;342;307;35;0;0;0;0
53015001300;3462;1266;3288;8;61;24;81;1340;595;182;4;0;13;11;154;0;180;16;26;35;57;41;5;111;105;0;6;0;0;0;76;76;0;0;0;0;0;46;46;0;0;0;0;0;571;106;23;8;14;14;40;7;98;76;0;6;0;16;0;169;164;5;0;0;0;0;97;85;0;12;0;0;0;101;101;0;0;0;0;0
53015001400;497;208;470;0;12;0;15;236;47;23;0;0;0;0;9;14;8;0;0;0;0;8;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;7;0;0;0;0;0;7;22;14;8;0;0;0;0;50;50;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0
53015001500;5452;2005;5217;0;75;62;98;2231;597;157;9;0;44;19;72;13;108;27;12;19;5;35;10;215;160;22;5;0;10;18;92;88;4;0;0;0;0;25;16;0;0;0;0;9;837;49;34;0;0;0;8;7;150;96;0;0;8;46;0;295;181;48;41;25;0;0;189;135;23;22;9;0;0;154;137;17;0;0;0;0
53015001600;3775;1390;3664;0;69;32;10;1496;337;61;4;4;5;16;32;0;57;11;13;13;11;5;4;104;78;8;13;0;0;5;90;81;0;0;0;0;9;25;23;0;0;0;0;2;587;39;8;0;0;2;29;0;95;49;9;8;2;27;0;168;108;26;16;12;6;0;140;96;40;2;0;2;0;145;142;2;1;0;0;0
53015001700;3724;1276;3582;0;56;13;73;1270;130;21;0;0;0;0;9;12;22;7;0;5;10;0;0;54;25;6;0;9;0;14;17;17;0;0;0;0;0;16;16;0;0;0;0;0;615;26;7;0;0;6;13;0;83;52;7;8;0;16;0;142;75;36;24;7;0;0;160;131;23;6;0;0;0;204;195;5;0;4;0;0
53015001800;1317;454;1262;0;44;6;5;575;101;27;0;0;0;0;27;0;22;9;13;0;0;0;0;24;16;0;8;0;0;0;23;23;0;0;0;0;0;5;5;0;0;0;0;0;182;29;5;12;0;0;12;0;28;24;0;0;0;4;0;55;31;5;6;6;7;0;28;23;5;0;0;0;0;42;42;0;0;0;0;0
53015001900;3545;1264;3378;0;121;46;0;1314;110;39;6;0;0;7;26;0;25;6;0;0;8;11;0;14;14;0;0;0;0;0;19;19;0;0;0;0;0;13;13;0;0;0;0;0;553;43;14;0;0;6;23;0;49;37;12;0;0;0;0;108;88;0;13;7;0;0;144;118;14;0;0;12;0;209;193;11;5;0;0;0
53015002001;3000;1135;2843;0;73;84;0;1211;127;33;0;0;0;0;33;0;48;0;10;23;15;0;0;39;28;0;0;4;7;0;2;2;0;0;0;0;0;5;5;0;0;0;0;0;639;78;35;7;0;5;31;0;128;128;0;0;0;0;0;176;139;18;7;6;6;0;148;112;23;7;6;0;0;109;109;0;0;0;0;0
53015002002;4770;1756;4630;19;104;15;2;1893;428;133;0;7;16;7;84;19;79;16;12;28;8;12;3;141;99;27;6;0;0;9;63;51;9;0;0;0;3;12;12;0;0;0;0;0;811;117;40;13;24;2;38;0;151;83;28;26;2;12;0;209;129;48;18;14;0;0;208;177;26;0;0;5;0;126;126;0;0;0;0;0
53017950100;5141;1826;4308;13;149;26;645;2397;732;216;9;1;8;14;74;110;266;62;32;12;8;7;145;200;77;4;2;0;0;117;29;28;0;0;0;0;1;21;9;0;0;0;0;12;527;97;42;0;14;3;32;6;98;83;2;8;0;5;0;149;144;0;2;3;0;0;61;56;5;0;0;0;0;122;119;3;0;0;0;0
53017950200;1852;769;1755;4;7;0;86;906;132;23;0;0;0;3;16;4;40;6;9;7;0;0;18;50;33;3;0;0;0;14;4;4;0;0;0;0;0;15;5;0;0;0;0;10;330;47;23;2;5;0;17;0;59;50;5;0;2;2;0;108;82;15;4;2;2;3;57;47;9;0;0;1;0;59;56;1;0;2;0;0
53017950300;3789;1339;3417;0;36;5;331;1449;313;95;12;0;7;8;50;18;111;15;11;26;9;30;20;64;28;7;2;5;0;22;29;15;0;0;0;0;14;14;14;0;0;0;0;0;508;57;21;13;8;3;5;7;90;55;11;3;13;8;0;171;86;42;16;13;14;0;111;82;29;0;0;0;0;79;71;0;8;0;0;0
53017950400;2961;1127;2882;0;32;6;41;1142;194;44;4;0;5;0;17;18;40;3;0;8;18;9;2;46;3;19;15;0;9;0;40;40;0;0;0;0;0;24;24;0;0;0;0;0;651;50;0;0;0;0;39;11;96;79;0;12;0;5;0;179;92;34;14;13;26;0;149;95;38;5;11;0;0;177;153;17;7;0;0;0
